ID,Date,Close/Last,Volume,Open,High,Low
1296,07/22/2019,51.805,89111720,50.9125,51.8075,50.9025
1297,07/19/2019,50.6475,83717240,51.4475,51.625,50.59
1298,07/18/2019,51.415,74328640,51.00,51.47,50.925
1299,07/17/2019,50.8375,56429800,51.0125,51.2729,50.8175
1300,07/16/2019,51.125,67467280,51.1475,51.5275,50.875
1301,07/15/2019,51.3025,67789680,51.0225,51.4675,51.00
1302,07/12/2019,50.825,70380840,50.6125,51.00,50.55
1303,07/11/2019,50.4375,80767360,50.8275,51.0975,50.4275
1304,07/10/2019,50.8075,71588560,50.4625,50.9325,50.39
1305,07/09/2019,50.31,82312080,49.80,50.3775,49.7025
1306,07/08/2019,50.005,101354520,50.2025,50.35,49.6025
1307,07/05/2019,51.0575,69062080,50.8375,51.27,50.725
1308,07/03/2019,51.1025,45448200,50.82,51.11,50.6725
1309,07/02/2019,50.6825,67740880,50.3525,50.7831,50.34
1310,07/01/2019,50.3875,109266960,50.7925,51.1225,50.1625
1311,06/28/2019,49.48,124442560,49.67,49.8738,49.2625
1312,06/27/2019,49.935,83598880,50.0725,50.3925,49.8925
1313,06/26/2019,49.95,104270040,49.4425,50.2475,49.3375
1314,06/25/2019,48.8925,84281320,49.6075,49.815,48.8225
1315,06/24/2019,49.645,72881680,49.635,50.04,49.5425
1316,06/21/2019,49.695,191202360,49.70,50.2125,49.5375
1317,06/20/2019,49.865,86055960,50.0925,50.1525,49.5075
1318,06/19/2019,49.4675,84496960,49.92,49.97,49.3275
1319,06/18/2019,49.6125,106204000,49.0125,50.0725,48.8025
1320,06/17/2019,48.4725,58676560,48.225,48.74,48.0425
1321,06/14/2019,48.185,75045880,47.8862,48.3966,47.575
1322,06/13/2019,48.5375,86698520,48.675,49.1975,48.40
1323,06/12/2019,48.5475,73012760,48.4875,48.9925,48.3462
1324,06/11/2019,48.7025,107731520,48.715,49.00,48.40
1325,06/10/2019,48.145,104883400,47.9525,48.8425,47.905
1326,06/07/2019,47.5375,122737560,46.6275,47.98,46.4425
1327,06/06/2019,46.305,90105240,45.77,46.3675,45.5372
1328,06/05/2019,45.635,119093720,46.07,46.2475,45.285
1329,06/04/2019,44.91,123871840,43.86,44.9575,43.63
1330,06/03/2019,43.325,161584280,43.90,44.48,42.5675
1331,05/31/2019,43.7675,108174320,44.0575,44.4975,43.7475
1332,05/30/2019,44.575,84873640,44.4875,44.8075,44.1675
1333,05/29/2019,44.345,113924680,44.105,44.8375,44.00
1334,05/28/2019,44.5575,111792640,44.73,45.1475,44.4775
1335,05/24/2019,44.7425,94858760,45.05,45.535,44.655
1336,05/23/2019,44.915,146118960,44.95,45.135,44.4525
1337,05/22/2019,45.695,118994240,46.165,46.4275,45.6375
1338,05/21/2019,46.65,113459400,46.305,47.00,46.175
1339,05/20/2019,45.7725,154449160,45.88,46.0872,45.071
1340,05/17/2019,47.25,131516360,46.7325,47.725,46.69
1341,05/16/2019,47.52,132125440,47.4775,48.1172,47.21
1342,05/15/2019,47.73,106178880,46.5675,47.9375,46.505
1343,05/14/2019,47.165,146118720,46.6025,47.425,46.3525
1344,05/13/2019,46.43,229722480,46.9275,47.37,45.7125
1345,05/10/2019,49.295,164834840,49.3548,49.7125,48.1925
1346,05/09/2019,50.18,139634440,50.10,50.42,49.165
1347,05/08/2019,50.725,105358000,50.475,51.335,50.4375
1348,05/07/2019,50.715,155054800,51.47,51.8544,50.2062
1349,05/06/2019,52.12,129772440,51.0725,52.21,50.875
1350,05/03/2019,52.9375,83569520,52.7225,52.96,52.5575
1351,05/02/2019,52.2875,127985280,52.46,53.1625,52.0325
1352,05/01/2019,52.63,259309320,52.47,53.8275,52.3075
1353,04/30/2019,50.1675,183004640,50.765,50.85,49.7775
1354,04/29/2019,51.1525,88041440,51.10,51.4925,50.965
1355,04/26/2019,51.075,74451080,51.225,51.25,50.53
1356,04/25/2019,51.32,73855400,51.7075,51.94,51.28
1357,04/24/2019,51.79,69710280,51.84,52.12,51.7625
1358,04/23/2019,51.87,93145520,51.1075,51.9375,50.975
1359,04/22/2019,51.1325,71367680,50.7075,51.235,50.585
1360,04/18/2019,50.965,96742120,50.78,51.0375,50.63
1361,04/17/2019,50.7825,115461240,49.885,50.845,49.6525
1362,04/16/2019,49.8125,102673320,49.865,50.3425,49.64
1363,04/15/2019,49.8075,70096600,49.645,49.9625,49.5025
1364,04/12/2019,49.7175,110954320,49.80,50.035,49.0525
1365,04/11/2019,49.7375,82172760,50.2125,50.25,49.6108
1366,04/10/2019,50.155,86619000,49.67,50.185,49.545
1367,04/09/2019,49.875,142953120,50.08,50.7125,49.8075
1368,04/08/2019,50.025,103319520,49.105,50.0575,49.085
1369,04/05/2019,49.25,73892280,49.1125,49.275,48.9825
1370,04/04/2019,48.9225,76360200,48.6975,49.0925,48.285
1371,04/03/2019,48.8375,92972640,48.3125,49.125,48.2875
1372,04/02/2019,48.505,90909480,47.7725,48.615,47.7625
1373,04/01/2019,47.81,109232800,47.91,47.92,47.095
1374,03/29/2019,47.4875,94099320,47.4575,47.52,47.135
1375,03/28/2019,47.18,82841560,47.2375,47.3897,46.8825
1376,03/27/2019,47.1175,119084840,47.1875,47.44,46.6375
1377,03/26/2019,46.6975,198784400,47.916,48.22,46.145
1378,03/25/2019,47.185,175007240,47.8775,47.995,46.65
1379,03/22/2019,47.7625,169150560,48.835,49.4225,47.695
1380,03/21/2019,48.7725,203772480,47.505,49.0825,47.4525
1381,03/20/2019,47.04,124013520,46.5575,47.3725,46.1825
1382,03/19/2019,46.6325,125761200,47.0875,47.2475,46.48
1383,03/18/2019,47.005,104594360,46.45,47.0975,46.4475
1384,03/15/2019,46.53,156069960,46.2125,46.8325,45.935
1385,03/14/2019,45.9325,94110640,45.975,46.025,45.64
1386,03/13/2019,45.4275,123718960,45.5625,45.825,45.23
1387,03/12/2019,45.2275,129667200,45.00,45.6675,44.8425
1388,03/11/2019,44.725,124492000,43.8725,44.78,43.8375
1389,03/08/2019,43.2275,95943840,42.58,43.2675,42.375
1390,03/07/2019,43.125,99021880,43.4675,43.61,43.005
1391,03/06/2019,43.63,83020560,43.6675,43.8725,43.485
1392,03/05/2019,43.8825,76953920,43.985,44.00,43.635
1393,03/04/2019,43.9625,109652240,43.9225,44.4375,43.4925
1394,03/01/2019,43.7425,102950240,43.57,43.7875,43.2225
1395,02/28/2019,43.2875,111815240,43.58,43.7275,43.23
1396,02/27/2019,43.7175,111270560,43.3025,43.75,43.1825
1397,02/26/2019,43.5825,67966440,43.4275,43.825,43.2933
1398,02/25/2019,43.5575,87385600,43.54,43.9675,43.4875
1399,02/22/2019,43.2425,75561000,42.895,43.25,42.845
1400,02/21/2019,42.765,68618160,42.95,43.0925,42.575
1401,02/20/2019,43.0075,101295560,42.7975,43.33,42.7475
1402,02/19/2019,42.7325,75834280,42.4275,42.86,42.3725
1403,02/15/2019,42.605,98413280,42.8125,42.925,42.4375
1404,02/14/2019,42.70,87140720,42.4275,42.8154,42.345
1405,02/13/2019,42.545,89558640,42.8475,43.12,42.48
1406,02/12/2019,42.7225,88897600,42.525,42.75,42.425
1407,02/11/2019,42.3575,83760080,42.7625,42.8025,42.3125
1408,02/08/2019,42.6025,95175320,42.2475,42.665,42.105
1409,02/07/2019,42.735,126576960,43.10,43.485,42.585
1410,02/06/2019,43.56,112818560,43.6625,43.8925,43.2133
1411,02/05/2019,43.545,144218280,43.215,43.77,43.0875
1412,02/04/2019,42.8125,125538880,41.8525,42.9138,41.82
1413,02/01/2019,41.63,130578360,41.74,42.245,41.4825
1414,01/31/2019,41.61,162453040,41.5275,42.25,41.14
1415,01/30/2019,41.3125,243201920,40.8125,41.5375,40.0575
1416,01/29/2019,38.67,159659400,39.0625,39.5325,38.5275
1417,01/28/2019,39.075,104589120,38.9475,39.0825,38.415
1418,01/25/2019,39.44,134035840,38.87,39.5325,38.58
1419,01/24/2019,38.175,101672440,38.5275,38.62,37.935
1420,01/23/2019,38.48,92186240,38.5375,38.785,37.925
1421,01/22/2019,38.325,121095960,39.1025,39.1825,38.155
1422,01/18/2019,39.205,133037840,39.375,39.47,38.9952
1423,01/17/2019,38.965,118464760,38.55,39.415,38.315
1424,01/16/2019,38.735,121932480,38.27,38.97,38.25
1425,01/15/2019,38.2675,113799760,37.5675,38.3475,37.5125
1426,01/14/2019,37.50,128074160,37.7125,37.8175,37.305
1427,01/11/2019,38.0725,107698520,38.22,38.425,37.8775
1428,01/10/2019,38.45,142644800,38.125,38.4925,37.715
1429,01/09/2019,38.3275,180137480,37.8225,38.6325,37.4075
1430,01/08/2019,37.6875,162491640,37.39,37.955,37.13
1431,01/07/2019,36.9825,218285760,37.175,37.2075,36.475
1432,01/04/2019,37.065,229694600,36.1325,37.1375,35.95
1433,01/03/2019,35.5475,364427360,35.995,36.43,35.50
1434,01/02/2019,39.48,142548280,38.7225,39.7125,38.5575
1435,12/31/2018,39.435,137997560,39.6325,39.84,39.12
1436,12/28/2018,39.0575,166962400,39.375,39.63,38.6375
1437,12/27/2018,39.0375,206435400,38.96,39.1925,37.5175
1438,12/26/2018,39.2925,232535400,37.075,39.3075,36.68
1439,12/24/2018,36.7075,148676920,37.0375,37.8875,36.6475
1440,12/21/2018,37.6825,381991600,39.215,39.54,37.4075
1441,12/20/2018,39.2075,257592920,40.10,40.5275,38.825
1442,12/19/2018,40.2225,190390680,41.50,41.8625,39.7725
1443,12/18/2018,41.5175,135013960,41.345,41.8825,41.0975
1444,12/17/2018,40.985,173001680,41.3625,42.0875,40.6825
1445,12/14/2018,41.37,162481440,42.25,42.27,41.32
1446,12/13/2018,42.7375,127016840,42.6225,43.1425,42.3875
1447,12/12/2018,42.275,141898720,42.60,42.98,42.255
1448,12/11/2018,42.1575,183872160,42.915,42.9475,41.75
1449,12/10/2018,42.40,247036000,41.25,42.5225,40.8325
1450,12/07/2018,42.1225,166714720,43.3725,43.6225,42.075
1451,12/06/2018,43.68,170819640,42.94,43.695,42.605
1452,12/04/2018,44.1725,164565000,45.2375,45.5975,44.0675
1453,12/03/2018,46.205,162150800,46.115,46.235,45.3025
1454,11/30/2018,44.645,157697040,45.0725,45.0825,44.2575
1455,11/29/2018,44.8875,166094320,45.665,45.70,44.425
1456,11/28/2018,45.235,183767000,44.1825,45.3225,43.7325
1457,11/27/2018,43.56,164624560,42.8775,43.6925,42.72
1458,11/26/2018,43.655,178649280,43.56,43.7375,42.565
1459,11/23/2018,43.0725,94495880,43.735,44.1488,43.025
1460,11/21/2018,44.195,124384960,44.9325,45.0675,44.1375
1461,11/20/2018,44.245,270714720,44.5925,45.3675,43.8775
1462,11/19/2018,46.465,166507280,47.50,47.675,46.2475
1463,11/16/2018,48.3825,144765320,47.625,48.7424,47.365
1464,11/15/2018,47.8525,185086640,47.0975,47.9925,46.725
1465,11/14/2018,46.70,242189360,48.475,48.62,46.4825
1466,11/13/2018,48.0575,186902840,47.9075,49.295,47.8625
1467,11/12/2018,48.5425,203964120,49.75,49.9625,48.4475
1468,11/09/2018,51.1175,137271040,51.3875,51.5025,50.5625
1469,11/08/2018,52.1225,101157080,52.495,52.53,51.6875
1470,11/07/2018,52.4875,133166560,51.4925,52.515,51.0325
1471,11/06/2018,50.9425,127098880,50.48,51.18,50.4225
1472,11/05/2018,50.3975,264288680,51.075,51.0975,49.5425
1473,11/02/2018,51.87,364186240,52.3875,53.4125,51.3575
1474,11/01/2018,55.555,211816280,54.7625,55.59,54.2025
1475,10/31/2018,54.715,152067240,54.22,55.1125,54.155
1476,10/30/2018,53.325,145951720,52.7875,53.795,52.3175
1477,10/29/2018,53.06,182854760,54.7975,54.9225,51.5225
1478,10/26/2018,54.075,188766800,53.975,55.0475,53.1675
1479,10/25/2018,54.95,116109360,54.4275,55.345,54.1875
1480,10/24/2018,53.7725,159968480,55.65,56.0575,53.635
1481,10/23/2018,55.6825,154724680,53.9575,55.8125,53.675
1482,10/22/2018,55.1625,115006160,54.9475,55.84,54.735
1483,10/19/2018,54.8275,131497320,54.515,55.315,54.3575
1484,10/18/2018,54.005,129557120,54.465,54.935,53.25
1485,10/17/2018,55.2975,90771520,55.575,55.66,54.835
1486,10/16/2018,55.5375,115210200,54.7325,55.7475,54.1907
1487,10/15/2018,54.34,121121800,55.29,55.4575,54.3175
1488,10/12/2018,55.5275,157979080,55.105,55.72,54.21
1489,10/11/2018,53.6125,211609280,53.63,54.875,53.08
1490,10/10/2018,54.09,164336280,56.365,56.5875,54.0125
1491,10/09/2018,56.7175,106626520,55.91,56.8175,55.5615
1492,10/08/2018,55.9425,115138200,55.5525,56.20,55.05
1493,10/05/2018,56.0725,134031080,56.99,57.1025,55.145
1494,10/04/2018,56.9975,127844480,57.695,58.0875,56.6825
1495,10/03/2018,58.0175,114161960,57.5125,58.3675,57.445
1496,10/02/2018,57.32,97740040,56.8125,57.50,56.6575
1497,10/01/2018,56.815,92684080,56.9875,57.355,56.5875
1498,09/28/2018,56.435,90241760,56.1975,56.46,56.005
1499,09/27/2018,56.2375,118917080,55.955,56.61,55.885
1500,09/26/2018,55.105,93721480,55.25,55.9375,54.94
1501,09/25/2018,55.5475,91244560,54.9375,55.705,54.925
1502,09/24/2018,55.1975,110325080,54.205,55.315,54.1575
1503,09/21/2018,54.415,382336320,55.195,55.34,54.3225
1504,09/20/2018,55.0075,105552200,55.06,55.57,54.7875
1505,09/19/2018,54.5925,107479520,54.625,54.905,53.825
1506,09/18/2018,54.56,125982520,54.4475,55.4625,54.28
1507,09/17/2018,54.47,147240480,55.5375,55.7375,54.3175
1508,09/14/2018,55.96,127207880,56.4375,56.71,55.6305
1509,09/13/2018,56.6025,165645400,55.88,57.0875,55.6425
1510,09/12/2018,55.2675,196474040,56.235,56.25,54.96
1511,09/11/2018,55.9625,142578040,54.5025,56.0748,54.14
1512,09/10/2018,54.5825,156778880,55.2375,55.4625,54.1175
1513,09/07/2018,55.325,149675640,55.4625,56.3425,55.1775
1514,09/06/2018,55.775,136484960,56.5575,56.8375,55.325
1515,09/05/2018,56.7175,133163320,57.2475,57.4175,56.275
1516,09/04/2018,57.09,109455840,57.1025,57.295,56.6575
1517,08/31/2018,56.9075,172710160,56.6275,57.2175,56.50
1518,08/30/2018,56.2575,194787840,55.8125,57.065,55.60
1519,08/29/2018,55.745,108297040,55.0375,55.8725,54.8525
1520,08/28/2018,54.925,91005560,54.7525,55.135,54.73
1521,08/27/2018,54.485,81603080,54.2875,54.685,54.0825
1522,08/24/2018,54.04,73830880,54.15,54.225,53.7775
1523,08/23/2018,53.8725,74023120,53.6625,54.2625,53.65
1524,08/22/2018,53.7625,75863720,53.525,54.09,53.46
1525,08/21/2018,53.76,102730800,54.20,54.2975,53.5063
1526,08/20/2018,53.865,120597640,54.525,54.795,53.7775
1527,08/17/2018,54.395,140137640,53.36,54.4875,53.29
1528,08/16/2018,53.33,110381240,52.9375,53.453,52.8675
1529,08/15/2018,52.56,114380920,52.305,52.685,52.0825
1530,08/14/2018,52.4375,82717080,52.5388,52.64,52.065
1531,08/13/2018,52.2175,103458040,51.925,52.738,51.925
1532,08/10/2018,51.8825,98369840,51.84,52.275,51.6675
1533,08/09/2018,52.22,93558120,51.82,52.445,51.80
1534,08/08/2018,51.8125,89975000,51.5125,51.9525,51.13
1535,08/07/2018,51.7775,102102600,52.33,52.375,51.69
1536,08/06/2018,52.2675,101584400,52.00,52.3125,51.7675
1537,08/03/2018,51.9975,133632200,51.7575,52.185,51.3701
1538,08/02/2018,51.8475,249269720,50.145,52.095,50.0875
1539,08/01/2018,50.375,271249120,49.7825,50.44,49.3275
1540,07/31/2018,47.5725,151389040,47.575,48.035,47.335
1541,07/30/2018,47.4775,83651560,47.975,48.05,47.2675
1542,07/27/2018,47.745,95901400,48.7475,48.7975,47.525
1543,07/26/2018,48.5525,76020600,48.6525,48.99,48.4025
1544,07/25/2018,48.705,66214000,48.265,48.7125,48.1075
1545,07/24/2018,48.25,74723720,48.1125,48.415,48.0125
1546,07/23/2018,47.9025,63823280,47.67,47.99,47.39
1547,07/20/2018,47.86,82683320,47.945,48.1075,47.5425
1548,07/19/2018,47.97,80728200,47.4225,48.1375,47.4225
1549,07/18/2018,47.60,65462880,47.945,47.95,47.4825
1550,07/17/2018,47.8625,62060000,47.4375,47.9675,47.30
1551,07/16/2018,47.7275,60039200,47.88,48.1625,47.6037
1552,07/13/2018,47.8325,50027320,47.77,47.96,47.725
1553,07/12/2018,47.7575,72000720,47.3825,47.8525,47.3275
1554,07/11/2018,46.97,75105560,47.125,47.445,46.9025
1555,07/10/2018,47.5875,63205480,47.6775,47.82,47.545
1556,07/09/2018,47.645,78545560,47.375,47.67,47.325
1557,07/06/2018,46.9925,69704640,46.355,47.1085,46.30
1558,07/05/2018,46.35,66175520,46.315,46.6025,46.07
1559,07/03/2018,45.98,55819240,46.9475,46.9875,45.885
1560,07/02/2018,46.795,70700840,45.955,46.825,45.855
1561,06/29/2018,46.2775,90206640,46.5725,46.7975,45.7275
1562,06/28/2018,46.375,69409520,46.025,46.5525,45.95
1563,06/27/2018,46.04,99949040,46.307,46.82,46.0075
1564,06/26/2018,46.1075,97513920,45.7475,46.6325,45.635
1565,06/25/2018,45.5425,126529280,45.85,46.23,45.1825
1566,06/22/2018,46.23,108740520,46.53,46.5375,46.175
1567,06/21/2018,46.365,102596960,46.8125,47.0875,46.235
1568,06/20/2018,46.625,81960360,46.5875,46.80,46.4325
1569,06/19/2018,46.4225,134154200,46.285,46.5825,45.8625
1570,06/18/2018,47.185,73833640,46.97,47.305,46.80
1571,06/15/2018,47.21,245753160,47.5075,47.54,47.065
1572,06/14/2018,47.70,86338880,47.8875,47.8925,47.555
1573,06/13/2018,47.675,85920480,48.105,48.22,47.61
1574,06/12/2018,48.07,67436080,47.8462,48.1527,47.7875
1575,06/11/2018,47.8075,72279720,47.8375,47.9925,47.5525
1576,06/08/2018,47.925,106322840,47.7925,48.00,47.4425
1577,06/07/2018,48.365,85316680,48.535,48.55,48.0838
1578,06/06/2018,48.495,83651280,48.4075,48.52,47.98
1579,06/05/2018,48.3275,86142280,48.2662,48.485,48.09
1580,06/04/2018,47.9575,104762480,47.9087,48.355,47.8375
1581,06/01/2018,47.56,93510760,46.9978,47.565,46.9375
1582,05/31/2018,46.7175,109874800,46.805,47.0575,46.535
1583,05/30/2018,46.875,74013640,46.93,47.00,46.695
1584,05/29/2018,46.975,89636440,46.90,47.1875,46.7175
1585,05/25/2018,47.145,68747040,47.0575,47.4125,46.9125
1586,05/24/2018,47.0375,92517600,47.1925,47.21,46.5525
1587,05/23/2018,47.09,79866360,46.5875,47.125,46.44
1588,05/22/2018,46.79,60913080,47.0938,47.22,46.695
1589,05/21/2018,46.9075,73532320,47.00,47.3175,46.7276
1590,05/18/2018,46.5775,72332320,46.7975,46.9526,46.5325
1591,05/17/2018,46.7475,68057960,47.00,47.2275,46.59
1592,05/16/2018,47.045,76186400,46.5175,47.115,46.50
1593,05/15/2018,46.61,94556280,46.695,46.7675,46.275
1594,05/14/2018,47.0375,81572280,47.2525,47.3825,46.965
1595,05/11/2018,47.1475,104671800,47.3725,47.515,46.8625
1596,05/10/2018,47.51,111769720,46.935,47.5925,46.9125
1597,05/09/2018,46.84,92565040,46.6375,46.85,46.305
1598,05/08/2018,46.5125,112212920,46.2475,46.555,45.9162
1599,05/07/2018,46.29,170230120,46.295,46.9175,46.1875
1600,05/04/2018,45.9575,224548920,44.5625,46.0625,44.5425
1601,05/03/2018,44.2225,135776440,43.97,44.375,43.6103
1602,05/02/2018,44.1425,265818880,43.8062,44.4375,43.45
1603,05/01/2018,42.275,208915640,41.6025,42.30,41.3175
1604,04/30/2018,41.315,167906000,40.5325,41.815,40.46
1605,04/27/2018,40.58,142468920,41.00,41.0825,40.1575
1606,04/26/2018,41.055,111401480,41.03,41.4325,40.8425
1607,04/25/2018,40.9125,113326160,40.655,41.355,40.6025
1608,04/24/2018,40.735,134699840,41.4175,41.5825,40.305
1609,04/23/2018,41.31,145586360,41.7088,41.73,41.0225
1610,04/20/2018,41.43,261083800,42.6488,42.8046,41.3575
1611,04/19/2018,43.20,138773120,43.7375,43.8475,43.165
1612,04/18/2018,44.46,82178400,44.4525,44.705,44.22
1613,04/17/2018,44.56,106300040,44.1225,44.7341,44.1025
1614,04/16/2018,43.955,86245280,43.7575,44.0475,43.7075
1615,04/13/2018,43.6825,100402040,43.695,43.96,43.4625
1616,04/12/2018,43.535,91435360,43.3525,43.75,43.26
1617,04/11/2018,43.11,89604160,43.0575,43.4808,42.925
1618,04/10/2018,43.3125,114268440,43.25,43.50,42.8825
1619,04/09/2018,42.5125,115904800,42.47,43.2725,42.4613
1620,04/06/2018,42.095,139798760,42.7425,43.12,42.05
1621,04/05/2018,43.20,107001040,43.145,43.5576,43.02
1622,04/04/2018,42.9025,138327400,41.22,43.0025,41.1925
1623,04/03/2018,42.0975,120950560,41.91,42.1864,41.22
1624,04/02/2018,41.67,149702560,41.97,42.235,41.1175
1625,03/29/2018,41.945,152465160,41.9513,42.9375,41.725
1626,03/28/2018,41.62,165859520,41.8125,42.505,41.2975
1627,03/27/2018,42.085,159296800,43.42,43.7875,41.73
1628,03/26/2018,43.1925,147114240,42.0175,43.275,41.61
1629,03/23/2018,41.235,163938160,42.0975,42.48,41.235
1630,03/22/2018,42.2125,165343920,42.50,43.17,42.15
1631,03/21/2018,42.8175,145551520,43.76,43.7725,42.815
1632,03/20/2018,43.81,78482080,43.81,44.20,43.735
1633,03/19/2018,43.825,131724440,44.33,44.3675,43.415
1634,03/16/2018,44.505,153253320,44.6625,44.78,44.405
1635,03/15/2018,44.6625,90706080,44.625,45.06,44.5175
1636,03/14/2018,44.61,117338520,45.08,45.13,44.4525
1637,03/13/2018,44.9925,125856680,45.6475,45.875,44.81
1638,03/12/2018,45.43,128764280,45.0725,45.5975,45.0525
1639,03/09/2018,44.995,128521440,44.49,45.00,44.3475
1640,03/08/2018,44.235,98075400,43.87,44.28,43.7675
1641,03/07/2018,43.7575,126745800,43.735,43.9625,43.5675
1642,03/06/2018,44.1675,93092640,44.4775,44.5625,44.0325
1643,03/05/2018,44.205,111300560,43.8025,44.435,43.63
1644,03/02/2018,44.0525,153704240,43.20,44.075,43.1125
1645,03/01/2018,43.75,194824680,44.635,44.9438,43.165
1646,02/28/2018,44.53,150272320,44.815,45.1538,44.5125
1647,02/27/2018,44.5975,155542040,44.775,45.12,44.54
1648,02/26/2018,44.7425,149414680,44.0875,44.8475,44.0525
1649,02/23/2018,43.875,135088200,43.4175,43.9125,43.385
1650,02/22/2018,43.125,123815040,42.95,43.4875,42.9275
1651,02/21/2018,42.7675,149512280,43.2075,43.53,42.7525
1652,02/20/2018,42.9625,134762640,43.0125,43.565,42.855
1653,02/16/2018,43.1075,160455160,43.09,43.705,42.9425
1654,02/15/2018,43.2475,203634160,42.4475,43.2725,42.25
1655,02/14/2018,41.8425,161531560,40.7612,41.885,40.72
1656,02/13/2018,41.085,129933240,40.4875,41.1875,40.4125
1657,02/12/2018,40.6775,243099600,39.625,40.9725,39.3775
1658,02/09/2018,39.1025,282334120,39.2675,39.4725,37.56
1659,02/08/2018,38.7875,216583720,40.0725,40.25,38.7575
1660,02/07/2018,39.885,205869760,40.7713,40.85,39.7671
1661,02/06/2018,40.7575,272687760,38.7075,40.93,38.50
1662,02/05/2018,39.1225,288861280,39.775,40.97,39.00
1663,02/02/2018,40.125,343828200,41.50,41.70,40.025
1664,02/01/2018,41.945,177812920,41.7912,42.155,41.69
1665,01/31/2018,41.8575,128938080,41.7175,42.1104,41.625
1666,01/30/2018,41.7425,182541880,41.3813,41.8425,41.175
1667,01/29/2018,41.99,202261680,42.54,42.54,41.7675
1668,01/26/2018,42.8775,156301000,43.00,43.00,42.515
1669,01/25/2018,42.7775,165753120,43.6262,43.7375,42.6325
1670,01/24/2018,43.555,205474160,44.3125,44.325,43.30
1671,01/23/2018,44.26,129583480,44.325,44.86,44.205
1672,01/22/2018,44.25,108208000,44.325,44.445,44.1504
1673,01/19/2018,44.615,125225560,44.6525,44.895,44.3525
1674,01/18/2018,44.815,124349320,44.8425,45.025,44.5625
1675,01/17/2018,44.775,137040920,44.0375,44.8125,43.7675
1676,01/16/2018,44.0475,118049640,44.475,44.8475,44.035
1677,01/12/2018,44.2725,101208800,44.045,44.34,43.9125
1678,01/11/2018,43.82,74613520,43.6475,43.8721,43.6225
1679,01/10/2018,43.5725,95006760,43.29,43.575,43.25
1680,01/09/2018,43.5825,86128800,43.6375,43.765,43.3525
1681,01/08/2018,43.5875,82095480,43.5875,43.9025,43.4825
1682,01/05/2018,43.75,94359720,43.36,43.8425,43.2625
1683,01/04/2018,43.2575,89370600,43.135,43.3675,43.02
1684,01/03/2018,43.0575,117844160,43.1325,43.6375,42.99
1685,01/02/2018,43.065,101602160,42.54,43.075,42.315
1686,12/29/2017,42.3075,103755040,42.63,42.6475,42.305
1687,12/28/2017,42.77,65649080,42.75,42.9625,42.62
1688,12/27/2017,42.65,85909520,42.525,42.695,42.4275
1689,12/26/2017,42.6425,132453360,42.70,42.8675,42.4198
1690,12/22/2017,43.7525,65358760,43.67,43.856,43.625
1691,12/21/2017,43.7525,83394640,43.5425,44.005,43.525
1692,12/20/2017,43.5875,93805680,43.7175,43.855,43.3125
1693,12/19/2017,43.635,109574640,43.7575,43.8475,43.5225
1694,12/18/2017,44.105,117542600,43.72,44.30,43.715
1695,12/15/2017,43.4925,160488400,43.4075,43.5425,43.115
1696,12/14/2017,43.055,81770960,43.10,43.2825,42.9125
1697,12/13/2017,43.0675,93610040,43.125,43.385,43.00
1698,12/12/2017,42.925,76352680,43.0375,43.0975,42.8653
1699,12/11/2017,43.1675,137043560,42.30,43.2225,42.1975
1700,12/08/2017,42.3425,93143040,42.6225,42.75,42.205
1701,12/07/2017,42.33,102624440,42.2575,42.61,42.2275
1702,12/06/2017,42.2525,113591240,41.875,42.5512,41.615
1703,12/05/2017,42.41,109262120,42.265,42.88,42.10
1704,12/04/2017,42.45,130050320,43.12,43.155,42.4075
1705,12/01/2017,42.7625,158940440,42.4875,42.9175,42.125
1706,11/30/2017,42.9625,165938160,42.6075,43.035,42.11
1707,11/29/2017,42.37,165836480,43.1575,43.23,41.79
1708,11/28/2017,43.2675,105548960,43.575,43.7175,42.965
1709,11/27/2017,43.5225,82364360,43.7625,43.77,43.335
1710,11/24/2017,43.7425,56106680,43.775,43.875,43.6615
1711,11/22/2017,43.74,102234720,43.34,43.75,43.2625
1712,11/21/2017,43.285,100188520,42.695,43.425,42.695
1713,11/20/2017,42.495,64166200,42.5725,42.64,42.39
1714,11/17/2017,42.5375,87536040,42.76,42.8475,42.41
1715,11/16/2017,42.775,94394600,42.795,42.9675,42.575
1716,11/15/2017,42.27,115992880,42.4925,42.5799,42.095
1717,11/14/2017,42.835,98733400,43.26,43.37,42.795
1718,11/13/2017,43.4925,67825160,43.375,43.625,43.35
1719,11/10/2017,43.6675,100518040,43.7775,43.845,43.5675
1720,11/09/2017,43.97,117690440,43.7775,44.0238,43.285
1721,11/08/2017,44.06,97435680,43.665,44.06,43.5825
1722,11/07/2017,43.7025,97328480,43.4775,43.8125,43.40
1723,11/06/2017,43.5625,139081920,43.0913,43.7475,42.93
1724,11/03/2017,43.125,237328840,43.50,43.565,42.78
1725,11/02/2017,42.0275,158672400,41.91,42.125,41.32
1726,11/01/2017,41.7225,133931880,42.4675,42.485,41.4025
1727,10/31/2017,42.26,143118080,41.975,42.4125,41.735
1728,10/30/2017,41.68,178605680,40.9725,42.0175,40.93
1729,10/27/2017,40.7625,177551080,39.8225,40.90,39.675
1730,10/26/2017,39.3525,67666600,39.3075,39.4574,39.195
1731,10/25/2017,39.1025,84702680,39.2275,39.3875,38.8175
